profile_id,job_title,country,start_date,end_date,company,position_in_career,job_label,seniority_level,duration_months
286,Junior Java Developer / IT Consultant,sweden,2019-09,2021-11,Academic Work,7,Traditional Software Development,2,26
286,IT Consultant,sweden,2020-01,2020-12,Capgemini,6,Other,3,11
286,"Student, Java Program",sweden,2019-06,2019-09,"Academy, a part of Academic Work",5,Traditional Software Development,1,3
286,Freelance Writer,sweden,2018-03,2019-04,Bagaren och Kocken AB,4,Other,3,13
286,Internship/Content Creator,sweden,2017-08,2017-12,Spoon Publishing,3,Other,1,4
286,Warehouse Worker,sweden,2015-06,2016-08,Uniflex,2,Other,0,14
286,Substitute Teacher,sweden,2012-01,2013-01,Pedagogpoolen,1,Other,0,12
287,Salesforce Developer,sweden,2024-04,2025-08,Accenture,2,Traditional Software Development,3,16
287,Salesforce Developer,sweden,2021-07,2024-04,Deloitte India (Offices of the US),1,Traditional Software Development,3,33
288,Salesforce Developer,sweden,2025-08,,Sirocco Group,11,Traditional Software Development,3,7
288,Salesforce Developer,sweden,2024-08,2025-08,Handelsbanken,10,Traditional Software Development,3,12
288,Salesforce Developer,sweden,2023-08,2024-08,Nexer Tech Talent,9,Traditional Software Development,3,12
288,Chairman of the Election Committee,sweden,2022-04,2023-05,"Sektionen för Systemvetenskap, Linköpings Universitet",8,Other,7,13
288,Note Taker,sweden,2022-08,2022-10,Linköpings universitet,7,Other,0,2
288,Supply Planning,sweden,2021-06,2021-08,Arla Foods,6,Other,3,2
288,Personnel Planner,sweden,2019-05,2020-08,SJ AB,5,Other,3,15
288,Customer Service Salesperson,sweden,2017-08,2018-09,Telia,4,Other,3,13
288,Interview Leader,sweden,2016,2018,EF Education First,3,Other,5,24
288,Responsible Ambassador,sweden,2016-07,2016-08,EF Education First,2,Other,3,1
288,Ambassador,sweden,2015,2016,EF Education First,1,Other,3,12
289,Salesforce Developer,sweden,2022-07,,Fluido,5,Traditional Software Development,3,44
289,Senior Advisory Consultant,sweden,2021-08,2022-07,IBM,4,Other,4,11
289,Senior Application Developer,sweden,2016-02,2022-04,Fujitsu,3,Traditional Software Development,4,74
289,Senior Associate Consultant,sweden,2015-03,2015-12,Infosys,2,Other,4,9
289,Sr Software Engineer,sweden,2011-09,2015-02,Persistent Systems,1,Traditional Software Development,4,41
290,Salesforce Developer,sweden,2025-08,,Sirocco Group,5,Traditional Software Development,3,7
290,Salesforce Developer,sweden,2022-08,2025-08,Fluido,4,Traditional Software Development,3,36
290,Software Engineer,sweden,2022-03,2022-09,Hikko,3,Traditional Software Development,3,6
290,Salesforce Developer,sweden,2019-06,2022-02,Oktana Corporation,2,Traditional Software Development,3,32
290,Full Stack Developer,sweden,2017-07,2019-03,Porter,1,Traditional Software Development,3,20
291,Salesforce Developer,sweden,2021-09,,Axis Communications,6,Traditional Software Development,3,54
291,Salesforce Developer,sweden,2018-07,2021-03,Cognizant,5,Traditional Software Development,3,32
291,Associate,sweden,2018-04,2018-06,Cognizant,4,Other,3,2
291,Lead Engineer,sweden,2016-08,2018-03,HCL Technologies,3,Traditional Software Development,5,19
291,Software Engineer,sweden,2016-02,2016-07,HCL Technologies,2,Traditional Software Development,3,5
291,Junior Software Engineer,sweden,2014-01,2016-01,HCL Technologies,1,Traditional Software Development,2,24
292,Senior Salesforce Developer,sweden,2025-07,,Fluido,5,Traditional Software Development,4,8
292,Salesforce Developer,sweden,2023-08,2025-07,Fluido,4,Traditional Software Development,3,23
292,Salesforce Developer,sweden,2022-03,2023-08,Infoglen LLC.,3,Traditional Software Development,3,17
292,Salesforce Developer,sweden,2020-02,2022-03,Marlabs Inc.,2,Traditional Software Development,3,25
292,Salesforce Developer,sweden,2018-07,2020-02,Suyati Technologies,1,Traditional Software Development,3,19
293,Salesforce Developer,sweden,2022-10,,Handelsbanken,12,Traditional Software Development,3,41
293,Java Developer,sweden,2022-09,2023-02,Handelsbanken,11,Traditional Software Development,3,5
293,Software Developer,sweden,2021-08,2022-08,Nexer Group,10,Traditional Software Development,3,12
293,Master Thesis,sweden,2021-01,2021-06,Assedon,9,Other,0,5
293,Customer support specialist,sweden,2020-01,2020-09,SEB,8,Other,3,8
293,Consultant,sweden,2017-03,2020-01,Academic Work,7,Other,3,34
293,Member of FU,sweden,2017-01,2017-12,Uppsala teknolog- och naturvetarkår,6,Other,3,11
293,IT Manager,sweden,2016-11,2017-06,Uppsala teknolog- och naturvetarkår,5,Other,6,7
293,General Sales and Services Agent,sweden,2015-05,2015-08,Nordic GSA,4,Other,3,3
293,Employee,sweden,2014-12,2015-05,Hotel Tannenhof,3,Other,3,5
293,Barista,sweden,2013-08,2014-12,Starbucks Sweden,2,Other,0,16
293,General Sales and Services Agent,sweden,2010-03,2013-03,Nordic GSA,1,Other,3,36
294,Salesforce Developer,sweden,2022-08,,Fluido,3,Traditional Software Development,3,43
294,Assistant System Engineer,sweden,2015-08,2022-10,Tata Consultancy Services,2,Traditional Software Development,3,86
294,System Engineer,sweden,2020-08,2022-10,Tata Consultancy Services,1,Traditional Software Development,3,26
295,Senior Salesforce Developer,sweden,2024-12,,Fluido,3,Traditional Software Development,4,15
295,Salesforce Developer,sweden,2021-05,,Fluido,2,Traditional Software Development,3,58
295,Salesforce Developer,sweden,2018-06,2021-04,ET Marlabs,1,Traditional Software Development,3,34
296,CRM Developer,sweden,2026-03,,Aimo,8,Traditional Software Development,3,0
296,Salesforce Developer,sweden,2024-12,2026-03,Global Primas,7,Traditional Software Development,3,15
296,Salesforce Developer / Architect,sweden,2023-08,2024-11,Freelance,6,Traditional Software Development,4,15
296,Senior Software Engineer,sweden,2022-07,2023-07,Photon,5,Traditional Software Development,4,12
296,Senior Technical Consultant,sweden,2021-04,2022-07,ProV International,4,Other,4,15
296,Software Engineer,sweden,2020-06,2021-04,ProV International,3,Traditional Software Development,3,10
296,Software Engineer,sweden,2017-07,2020-06,Bhea Technologies Pte. Ltd.,2,Traditional Software Development,3,35
296,Software Trainee Engineer,sweden,2016-12,2017-07,Bhea Technologies Pte. Ltd.,1,Traditional Software Development,1,7
297,Salesforce Developer,sweden,2024-01,,E.ON,3,Traditional Software Development,3,26
297,Salesforce Developer,sweden,2021-01,2023-03,Deloitte India (Offices of the US),2,Traditional Software Development,3,26
297,Salesforce Developer/Admin and Consultant,sweden,2018-09,2021-01,ERP Force India,1,Traditional Software Development,3,28
298,Software Developer,sweden,2022-10,2023-12,Nila AB,3,Traditional Software Development,3,14
298,Junior Developer,sweden,2020-11,2021-03,Softhouse Consulting,2,Traditional Software Development,2,4
298,Salesforce Administrator & Developer,sweden,2016-12,2019-01,NeelBlue Technologies,1,Traditional Software Development,3,25
299,Salesforce Developer,sweden,2022-05,,SAS - Scandinavian Airlines,4,Traditional Software Development,3,46
299,Senior System Engineer,sweden,2021-04,2021-11,Infosys,3,Traditional Software Development,4,7
299,Senior Software Engineer,sweden,2019-02,2021-11,Infosys,2,Traditional Software Development,4,33
299,System Engineer,sweden,2019-02,2021-04,Infosys,1,Traditional Software Development,3,26
300,Salesforce Developer,sweden,2024-11,,Fluido,4,Traditional Software Development,3,16
300,Junior Salesforce Developer,sweden,2022-09,2024-10,Fluido,3,Traditional Software Development,2,25
300,Master Thesis Student,sweden,2022-01,2022-06,Fluido,2,Other,1,5
300,Graduation Internship,sweden,2019-10,2020-06,Elektron Hökumətin İnkişafı Mərkəzi / e-Gov Development Center,1,Other,1,8
